,web-scraper-order,web-scraper-start-url,Book_name,price,condition,image-src
948,1543863142-2576,https://www.rulistings.com/Books,Communication & human Behavior 6th edition,25,New condition,https://rulistingsprod.blob.core.windows.net/rutgers/2e8d37c9-e1ce-4db7-b08a-a08b5e9eda0b_1535072889527thumb.jpg
949,1543863142-1805,https://www.rulistings.com/Books,"Advanced Accounting, ISBN: 9780134472140 13th edition",75,Very Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/d2f8cd44-fea6-43bb-8824-5b18c61bbdf8_1515453925966thumb.jpg
950,1543863142-1487,https://www.rulistings.com/Books,Microeconomics  18th edition,75,Acceptable condition,https://rulistingsprod.blob.core.windows.net/rutgers/763b0a8b-af95-4afe-bcae-a784e9483879_1514406070619thumb.jpg
951,1543863142-2031,https://www.rulistings.com/Books,Principles of Supply Chain Management: A Balanced Approach 3rd edition,80,Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/6d28968b-604f-4f84-9b0f-5b12097c9d75_1505355888193thumb.jpg
952,1543863142-2649,https://www.rulistings.com/Books,Physics technology update vol 1 4th edition,15,Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/b2d94ce2-5ef1-4271-a312-7762db28b207_1516850920538thumb.jpg
953,1543863142-2295,https://www.rulistings.com/Books,Finite Mathematics An Applied Approach 11th edition,115,Very Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/722cf3a0-8066-4484-9faa-73df610e05ab_1527870452678thumb.jpg
954,1543863142-2396,https://www.rulistings.com/Books,Social Psychology 12th Edition  12th edition,80,Very Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/0fdb43ca-caae-4fe0-bba8-a2bd7e5a34a8_1503614472519thumb.jpg
955,1543863142-2617,https://www.rulistings.com/Books,Intro to Management Book 1st edition,37,Very Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/8f4ef723-18fd-48b7-9187-d21ac30da84c_1527828851617thumb.jpg
956,1543863142-2191,https://www.rulistings.com/Books,Cost Accounting 15th edition,70,Acceptable condition,https://rulistingsprod.blob.core.windows.net/rutgers/f1c82594-080b-41b1-8c9d-85945b208827_1498750621757thumb.jpg
957,1543863142-2506,https://www.rulistings.com/Books,MATLAB for Engineers 4th edition,58,Very Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/eaee4061-3401-44c5-870c-e9c4a7aaf0a2_1536341954462thumb.jpg
958,1543863142-2498,https://www.rulistings.com/Books,Orgo Textbooks 7th edition 7th edition 7th edition,85,Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/dda302c3-e7f3-4bed-9571-8f91f20cbe5a_1504408826484thumb.jpg
959,1543863142-2741,https://www.rulistings.com/Books,Communication and Human Behavior 6th edition,75,New condition,https://rulistingsprod.blob.core.windows.net/rutgers/4c08c2f6-ea6e-43b5-a90e-2318d27103d7_1513885581215thumb.jpg
960,1543863142-1491,https://www.rulistings.com/Books,Predicting Politics 1st edition,115,Acceptable condition,https://rulistingsprod.blob.core.windows.net/rutgers/74abb9e5-a82d-4ffc-b55c-815622f00f61_1527026025536thumb.jpg
961,1543863142-1697,https://www.rulistings.com/Books,Keys For Writers 7th Edition 7th edition,100,Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/832ffb45-67d5-4147-8f41-8b0e4d9d27e4_1543510543210thumb.jpg
962,1543863142-1975,https://www.rulistings.com/Books,Reason and arguement pdf 2nd edition,140,Like New condition,https://rulistingsprod.blob.core.windows.net/rutgers/46ef81ae-0866-4c55-8559-450e144df19e_1504209944858thumb.jpg
963,1543863142-2025,https://www.rulistings.com/Books,"Animal Feeds, Feeding and Nutrition, and Ration Evaluation with CD-Rom 1st edition",30,Like New condition,https://rulistingsprod.blob.core.windows.net/rutgers/a23073a1-9324-4039-adaf-e568bf43e747_1525795076655thumb.jpg
964,1543863142-1738,https://www.rulistings.com/Books,The New Humanities Reader and Keys for Writers 5th edition,85,Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/22ea4e02-9de5-4cdc-9ea0-9eca736ca771_1504811025043thumb.jpg
965,1543863142-2195,https://www.rulistings.com/Books,Real College Essays That Work 1st edition,85,New condition,https://rulistingsprod.blob.core.windows.net/rutgers/e926e6c6-eb42-40c5-b68c-053342dc98be_1506296543524thumb.jpg
966,1543863142-1587,https://www.rulistings.com/Books,Organic Chemistry 1 & 2 7th edition,6,New condition,https://rulistingsprod.blob.core.windows.net/rutgers/d9f460a8-a7d8-4ba2-a445-7dece2a44680_1536026288963thumb.jpg
967,1543863142-2535,https://www.rulistings.com/Books,Networked: The New Social Operating System (MIT Press) 1st edition,25,Very Good condition,https://www.rulistings.com/Content/PlaceholderIcons/book_placeholder.png
968,1543863142-1915,https://www.rulistings.com/Books,Introduction to Management  1st edition,10,Acceptable condition,https://rulistingsprod.blob.core.windows.net/rutgers/0fd5f620-4a95-4bfe-a5d3-220687069d2f_1516741195009thumb.jpg
969,1543863142-1599,https://www.rulistings.com/Books,Management Skills  2nd edition,120,Like New condition,https://rulistingsprod.blob.core.windows.net/rutgers/e86fa2d4-64e9-47ee-9d71-bec2aa3a01a0_1514407143644thumb.jpg
970,1543863142-2103,https://www.rulistings.com/Books,Sensation and Perception  5th edition,3,Very Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/29c44b07-4dd0-499e-bae7-7e0e8349fda2_1505155020201thumb.jpg
971,1543863142-1601,https://www.rulistings.com/Books,Finite Mathematics An Applied Approach 11th edition,20,New condition,https://rulistingsprod.blob.core.windows.net/rutgers/c4941cc6-d217-42e2-84e7-31c952331eaf_1536296313918thumb.jpg
972,1543863142-2174,https://www.rulistings.com/Books,Campbell Biology Custom Edition 1st edition,"1,280",Very Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/a49b4712-c858-43b9-a509-f39ceaceb496_1503532982043thumb.jpg
